p,qE,qL,q_cutoff,n,scoring_method,eMaxScore,fold
0.75,0.75,0.7,3.5,10,ESPN,689,9
0.75,0.8,0.7,3.5,10,ESPN,800,9
0.75,0.8500000000000001,0.7,3.5,10,ESPN,827.1,9
0.75,0.9,0.7,3.5,10,ESPN,868.8,9
0.75,0.95,0.7,3.5,10,ESPN,941.4,9
0.75,1,0.7,3.5,10,ESPN,1016.6,9
0.75,0.5,0.75,3.5,10,ESPN,495.2,9
0.75,0.55,0.75,3.5,10,ESPN,532.6,9
0.75,0.6,0.75,3.5,10,ESPN,604.5,9
0.75,0.65,0.75,3.5,10,ESPN,699.1,9
0.75,0.7,0.75,3.5,10,ESPN,785.1,9
0.75,0.75,0.75,3.5,10,ESPN,686.5,9
0.75,0.8,0.75,3.5,10,ESPN,779.8,9
0.75,0.8500000000000001,0.75,3.5,10,ESPN,805.2,9
0.75,0.9,0.75,3.5,10,ESPN,943,9
0.75,0.95,0.75,3.5,10,ESPN,936,9
0.75,1,0.75,3.5,10,ESPN,960.6,9
0.75,0.5,0.8,3.5,10,ESPN,527.6,9
0.75,0.55,0.8,3.5,10,ESPN,559,9
0.75,0.6,0.8,3.5,10,ESPN,619,9
0.75,0.65,0.8,3.5,10,ESPN,620.8,9
0.75,0.7,0.8,3.5,10,ESPN,682.4,9
0.75,0.75,0.8,3.5,10,ESPN,691.2,9
0.75,0.8,0.8,3.5,10,ESPN,851.5,9
0.75,0.8500000000000001,0.8,3.5,10,ESPN,804.4,9
0.75,0.9,0.8,3.5,10,ESPN,950.7,9
0.75,0.95,0.8,3.5,10,ESPN,933.7,9
0.75,1,0.8,3.5,10,ESPN,965.8,9
0.75,0.5,0.8500000000000001,3.5,10,ESPN,532.9,9
0.75,0.55,0.8500000000000001,3.5,10,ESPN,621.1,9
0.75,0.6,0.8500000000000001,3.5,10,ESPN,584.7,9
0.75,0.65,0.8500000000000001,3.5,10,ESPN,649.9,9
0.75,0.7,0.8500000000000001,3.5,10,ESPN,699.5,9
0.75,0.75,0.8500000000000001,3.5,10,ESPN,705,9
0.75,0.8,0.8500000000000001,3.5,10,ESPN,749.7,9
0.75,0.8500000000000001,0.8500000000000001,3.5,10,ESPN,798.5,9
0.75,0.9,0.8500000000000001,3.5,10,ESPN,902.5,9
0.75,0.95,0.8500000000000001,3.5,10,ESPN,845,9
0.75,1,0.8500000000000001,3.5,10,ESPN,1020,9
0.75,0.5,0.9,3.5,10,ESPN,566.9,9
0.75,0.55,0.9,3.5,10,ESPN,609.7,9
0.75,0.6,0.9,3.5,10,ESPN,668.5,9
0.75,0.65,0.9,3.5,10,ESPN,704.7,9
0.75,0.7,0.9,3.5,10,ESPN,758.7,9
0.75,0.75,0.9,3.5,10,ESPN,727.5,9
0.75,0.8,0.9,3.5,10,ESPN,857.5,9
0.75,0.8500000000000001,0.9,3.5,10,ESPN,861.3,9
0.75,0.9,0.9,3.5,10,ESPN,867.1,9
0.75,0.95,0.9,3.5,10,ESPN,920.8,9
0.75,1,0.9,3.5,10,ESPN,971.6,9
0.75,0.5,0.95,3.5,10,ESPN,593.6,9
0.75,0.55,0.95,3.5,10,ESPN,576.6,9
0.75,0.6,0.95,3.5,10,ESPN,702.5,9
0.75,0.65,0.95,3.5,10,ESPN,646,9
0.75,0.7,0.95,3.5,10,ESPN,746.1,9
0.75,0.75,0.95,3.5,10,ESPN,814.1,9
0.75,0.8,0.95,3.5,10,ESPN,823,9
0.75,0.8500000000000001,0.95,3.5,10,ESPN,889.1,9
0.75,0.9,0.95,3.5,10,ESPN,893.8,9
0.75,0.95,0.95,3.5,10,ESPN,978.6,9
0.75,1,0.95,3.5,10,ESPN,919,9
0.75,0.5,1,3.5,10,ESPN,490.5,9
0.75,0.55,1,3.5,10,ESPN,573.5,9
0.75,0.6,1,3.5,10,ESPN,549.5,9
0.75,0.65,1,3.5,10,ESPN,696.3,9
0.75,0.7,1,3.5,10,ESPN,720.9,9
0.75,0.75,1,3.5,10,ESPN,796.4,9
0.75,0.8,1,3.5,10,ESPN,801.6,9
0.75,0.8500000000000001,1,3.5,10,ESPN,867.9,9
0.75,0.9,1,3.5,10,ESPN,919.6,9
0.75,0.95,1,3.5,10,ESPN,928.3,9
0.75,1,1,3.5,10,ESPN,880.2,9
0.75,0.5,0.5,4.5,10,ESPN,492.8,9
0.75,0.55,0.5,4.5,10,ESPN,494.4,9
0.75,0.6,0.5,4.5,10,ESPN,566.7,9
0.75,0.65,0.5,4.5,10,ESPN,548.6,9
0.75,0.7,0.5,4.5,10,ESPN,662.4,9
0.75,0.75,0.5,4.5,10,ESPN,739,9
0.75,0.8,0.5,4.5,10,ESPN,740.5,9
0.75,0.8500000000000001,0.5,4.5,10,ESPN,841.2,9
0.75,0.9,0.5,4.5,10,ESPN,789.3,9
0.75,0.95,0.5,4.5,10,ESPN,923.4,9
0.75,1,0.5,4.5,10,ESPN,911.6,9
0.75,0.5,0.55,4.5,10,ESPN,479.4,9
0.75,0.55,0.55,4.5,10,ESPN,561.8,9
0.75,0.6,0.55,4.5,10,ESPN,577,9
0.75,0.65,0.55,4.5,10,ESPN,547.3,9
0.75,0.7,0.55,4.5,10,ESPN,655.9,9
0.75,0.75,0.55,4.5,10,ESPN,795.5,9
0.75,0.8,0.55,4.5,10,ESPN,746.2,9
0.75,0.8500000000000001,0.55,4.5,10,ESPN,820.5,9
0.75,0.9,0.55,4.5,10,ESPN,908.2,9
0.75,0.95,0.55,4.5,10,ESPN,933.1,9
0.75,1,0.55,4.5,10,ESPN,927.4,9
0.75,0.5,0.6,4.5,10,ESPN,481.7,9
0.75,0.55,0.6,4.5,10,ESPN,528.1,9
0.75,0.6,0.6,4.5,10,ESPN,511,9
0.75,0.65,0.6,4.5,10,ESPN,604.9,9
0.75,0.7,0.6,4.5,10,ESPN,621,9
0.75,0.75,0.6,4.5,10,ESPN,780,9
0.75,0.8,0.6,4.5,10,ESPN,742.8,9
0.75,0.8500000000000001,0.6,4.5,10,ESPN,813.5,9
0.75,0.9,0.6,4.5,10,ESPN,834.6,9
0.75,0.95,0.6,4.5,10,ESPN,905.7,9
0.75,1,0.6,4.5,10,ESPN,917.8,9
0.75,0.5,0.65,4.5,10,ESPN,447.4,9
0.75,0.55,0.65,4.5,10,ESPN,505.5,9
0.75,0.6,0.65,4.5,10,ESPN,539.6,9
0.75,0.65,0.65,4.5,10,ESPN,672.1,9
0.75,0.7,0.65,4.5,10,ESPN,612.3,9
0.75,0.75,0.65,4.5,10,ESPN,772.5,9
0.75,0.8,0.65,4.5,10,ESPN,870.6,9
0.75,0.8500000000000001,0.65,4.5,10,ESPN,824.9,9
0.75,0.9,0.65,4.5,10,ESPN,861.9,9
0.75,0.95,0.65,4.5,10,ESPN,950.3,9
0.75,1,0.65,4.5,10,ESPN,945.8,9
0.75,0.5,0.7,4.5,10,ESPN,501.3,9
0.75,0.55,0.7,4.5,10,ESPN,572.9,9
0.75,0.6,0.7,4.5,10,ESPN,571.9,9
0.75,0.65,0.7,4.5,10,ESPN,626.9,9
0.75,0.7,0.7,4.5,10,ESPN,648.6,9
0.75,0.75,0.7,4.5,10,ESPN,664.5,9
0.75,0.8,0.7,4.5,10,ESPN,871,9
0.75,0.8500000000000001,0.7,4.5,10,ESPN,824.5,9
0.75,0.9,0.7,4.5,10,ESPN,908.2,9
0.75,0.95,0.7,4.5,10,ESPN,966.5,9
0.75,1,0.7,4.5,10,ESPN,970.2,9
0.75,0.5,0.75,4.5,10,ESPN,488.9,9
0.75,0.55,0.75,4.5,10,ESPN,587.9,9
0.75,0.6,0.75,4.5,10,ESPN,544,9
0.75,0.65,0.75,4.5,10,ESPN,612.8,9
0.75,0.7,0.75,4.5,10,ESPN,656,9
0.75,0.75,0.75,4.5,10,ESPN,762.7,9
0.75,0.8,0.75,4.5,10,ESPN,791.1,9
0.75,0.8500000000000001,0.75,4.5,10,ESPN,864,9
0.75,0.9,0.75,4.5,10,ESPN,975.3,9
0.75,0.95,0.75,4.5,10,ESPN,909.8,9
0.75,1,0.75,4.5,10,ESPN,900.6,9
0.75,0.5,0.8,4.5,10,ESPN,531.3,9
0.75,0.55,0.8,4.5,10,ESPN,521.8,9
0.75,0.6,0.8,4.5,10,ESPN,547,9
0.75,0.65,0.8,4.5,10,ESPN,768.6,9
0.75,0.7,0.8,4.5,10,ESPN,688.4,9
0.75,0.75,0.8,4.5,10,ESPN,768.3,9
0.75,0.8,0.8,4.5,10,ESPN,805.7,9
0.75,0.8500000000000001,0.8,4.5,10,ESPN,834.3,9
0.75,0.9,0.8,4.5,10,ESPN,914,9
0.75,0.95,0.8,4.5,10,ESPN,856.2,9
0.75,1,0.8,4.5,10,ESPN,939.8,9
0.75,0.5,0.8500000000000001,4.5,10,ESPN,470.1,9
0.75,0.55,0.8500000000000001,4.5,10,ESPN,563.6,9
0.75,0.6,0.8500000000000001,4.5,10,ESPN,671.4,9
0.75,0.65,0.8500000000000001,4.5,10,ESPN,667,9
0.75,0.7,0.8500000000000001,4.5,10,ESPN,683.6,9
0.75,0.75,0.8500000000000001,4.5,10,ESPN,771.3,9
0.75,0.8,0.8500000000000001,4.5,10,ESPN,774.2,9
0.75,0.8500000000000001,0.8500000000000001,4.5,10,ESPN,824,9
0.75,0.9,0.8500000000000001,4.5,10,ESPN,905,9
0.75,0.95,0.8500000000000001,4.5,10,ESPN,957.8,9
0.75,1,0.8500000000000001,4.5,10,ESPN,913.8,9
0.75,0.5,0.9,4.5,10,ESPN,495.4,9
0.75,0.55,0.9,4.5,10,ESPN,548.3,9
0.75,0.6,0.9,4.5,10,ESPN,600.6,9
0.75,0.65,0.9,4.5,10,ESPN,672.8,9
0.75,0.7,0.9,4.5,10,ESPN,686,9
0.75,0.75,0.9,4.5,10,ESPN,859.1,9
0.75,0.8,0.9,4.5,10,ESPN,722.2,9
0.75,0.8500000000000001,0.9,4.5,10,ESPN,781.7,9
0.75,0.9,0.9,4.5,10,ESPN,826.9,9
0.75,0.95,0.9,4.5,10,ESPN,921.2,9
0.75,1,0.9,4.5,10,ESPN,902.4,9
0.75,0.5,0.95,4.5,10,ESPN,486.4,9
0.75,0.55,0.95,4.5,10,ESPN,529.5,9
0.75,0.6,0.95,4.5,10,ESPN,508.7,9
0.75,0.65,0.95,4.5,10,ESPN,639.3,9
0.75,0.7,0.95,4.5,10,ESPN,767.1,9
0.75,0.75,0.95,4.5,10,ESPN,644.3,9
0.75,0.8,0.95,4.5,10,ESPN,815.6,9
0.75,0.8500000000000001,0.95,4.5,10,ESPN,804.8,9
0.75,0.9,0.95,4.5,10,ESPN,857.1,9
0.75,0.95,0.95,4.5,10,ESPN,941,9
0.75,1,0.95,4.5,10,ESPN,948,9
0.75,0.5,1,4.5,10,ESPN,433.8,9
0.75,0.55,1,4.5,10,ESPN,543.5,9
0.75,0.6,1,4.5,10,ESPN,539.1,9
0.75,0.65,1,4.5,10,ESPN,691.4,9
0.75,0.7,1,4.5,10,ESPN,661.1,9
0.75,0.75,1,4.5,10,ESPN,804.7,9
0.75,0.8,1,4.5,10,ESPN,812,9
0.75,0.8500000000000001,1,4.5,10,ESPN,821.2,9
0.75,0.9,1,4.5,10,ESPN,884.9,9
0.75,0.95,1,4.5,10,ESPN,898.7,9
0.75,1,1,4.5,10,ESPN,888,9
0.75,0.5,0.5,5.5,10,ESPN,439.5,9
0.75,0.55,0.5,5.5,10,ESPN,582.2,9
0.75,0.6,0.5,5.5,10,ESPN,654.4,9
0.75,0.65,0.5,5.5,10,ESPN,676.3,9
0.75,0.7,0.5,5.5,10,ESPN,682.1,9
0.75,0.75,0.5,5.5,10,ESPN,699.1,9
0.75,0.8,0.5,5.5,10,ESPN,731.6,9
0.75,0.8500000000000001,0.5,5.5,10,ESPN,890.4,9
0.75,0.9,0.5,5.5,10,ESPN,896.9,9
0.75,0.95,0.5,5.5,10,ESPN,962.4,9
0.75,1,0.5,5.5,10,ESPN,917.8,9
0.75,0.5,0.55,5.5,10,ESPN,412.2,9
0.75,0.55,0.55,5.5,10,ESPN,517.3,9
0.75,0.6,0.55,5.5,10,ESPN,556.3,9
0.75,0.65,0.55,5.5,10,ESPN,642.6,9
0.75,0.7,0.55,5.5,10,ESPN,699.8,9
0.75,0.75,0.55,5.5,10,ESPN,685.6,9
0.75,0.8,0.55,5.5,10,ESPN,713.6,9
0.75,0.8500000000000001,0.55,5.5,10,ESPN,866.2,9
0.75,0.9,0.55,5.5,10,ESPN,1003.9,9
0.75,0.95,0.55,5.5,10,ESPN,920.5,9
0.75,1,0.55,5.5,10,ESPN,916,9
0.75,0.5,0.6,5.5,10,ESPN,501,9
0.75,0.55,0.6,5.5,10,ESPN,552.3,9
0.75,0.6,0.6,5.5,10,ESPN,503.4,9
0.75,0.65,0.6,5.5,10,ESPN,617.5,9
0.75,0.7,0.6,5.5,10,ESPN,665,9
0.75,0.75,0.6,5.5,10,ESPN,720.5,9
0.75,0.8,0.6,5.5,10,ESPN,897.8,9
0.75,0.8500000000000001,0.6,5.5,10,ESPN,846.4,9
0.75,0.9,0.6,5.5,10,ESPN,860.7,9
0.75,0.95,0.6,5.5,10,ESPN,943.5,9
0.75,1,0.6,5.5,10,ESPN,947.8,9
0.75,0.5,0.65,5.5,10,ESPN,455.1,9
0.75,0.55,0.65,5.5,10,ESPN,452.8,9
0.75,0.6,0.65,5.5,10,ESPN,541.3,9
0.75,0.65,0.65,5.5,10,ESPN,618,9
0.75,0.7,0.65,5.5,10,ESPN,626.2,9
0.75,0.75,0.65,5.5,10,ESPN,789.3,9
0.75,0.8,0.65,5.5,10,ESPN,739.1,9
0.75,0.8500000000000001,0.65,5.5,10,ESPN,849.7,9
0.75,0.9,0.65,5.5,10,ESPN,902.5,9
0.75,0.95,0.65,5.5,10,ESPN,953.8,9
0.75,1,0.65,5.5,10,ESPN,863.4,9
0.75,0.5,0.7,5.5,10,ESPN,515,9
0.75,0.55,0.7,5.5,10,ESPN,500.8,9
0.75,0.6,0.7,5.5,10,ESPN,534.2,9
0.75,0.65,0.7,5.5,10,ESPN,638.1,9
0.75,0.7,0.7,5.5,10,ESPN,660.9,9
0.75,0.75,0.7,5.5,10,ESPN,724.2,9
0.75,0.8,0.7,5.5,10,ESPN,814.9,9
0.75,0.8500000000000001,0.7,5.5,10,ESPN,833.6,9
0.75,0.9,0.7,5.5,10,ESPN,857.2,9
0.75,0.95,0.7,5.5,10,ESPN,938.3,9
0.75,1,0.7,5.5,10,ESPN,906.6,9
0.75,0.5,0.75,5.5,10,ESPN,521.2,9
0.75,0.55,0.75,5.5,10,ESPN,523.4,9
0.75,0.6,0.75,5.5,10,ESPN,594.6,9
0.75,0.65,0.75,5.5,10,ESPN,631.3,9
0.75,0.7,0.75,5.5,10,ESPN,638.4,9
0.75,0.75,0.75,5.5,10,ESPN,708.2,9
0.75,0.8,0.75,5.5,10,ESPN,730,9
0.75,0.8500000000000001,0.75,5.5,10,ESPN,918.6,9
0.75,0.9,0.75,5.5,10,ESPN,909.2,9
0.75,0.95,0.75,5.5,10,ESPN,878.6,9
0.75,1,0.75,5.5,10,ESPN,913.2,9
0.75,0.5,0.8,5.5,10,ESPN,533.1,9
0.75,0.55,0.8,5.5,10,ESPN,493.6,9
0.75,0.6,0.8,5.5,10,ESPN,562.3,9
0.75,0.65,0.8,5.5,10,ESPN,631.7,9
0.75,0.7,0.8,5.5,10,ESPN,617.8,9
0.75,0.75,0.8,5.5,10,ESPN,718.6,9
0.75,0.8,0.8,5.5,10,ESPN,736.3,9
0.75,0.8500000000000001,0.8,5.5,10,ESPN,869.4,9
0.75,0.9,0.8,5.5,10,ESPN,900.2,9
0.75,0.95,0.8,5.5,10,ESPN,936,9
0.75,1,0.8,5.5,10,ESPN,981.2,9
0.75,0.5,0.8500000000000001,5.5,10,ESPN,519,9
0.75,0.55,0.8500000000000001,5.5,10,ESPN,491.5,9
0.75,0.6,0.8500000000000001,5.5,10,ESPN,577.6,9
0.75,0.65,0.8500000000000001,5.5,10,ESPN,668.9,9
0.75,0.7,0.8500000000000001,5.5,10,ESPN,567.8,9
0.75,0.75,0.8500000000000001,5.5,10,ESPN,715.6,9
0.75,0.8,0.8500000000000001,5.5,10,ESPN,766.7,9
0.75,0.8500000000000001,0.8500000000000001,5.5,10,ESPN,895.4,9
0.75,0.9,0.8500000000000001,5.5,10,ESPN,915.6,9
0.75,0.95,0.8500000000000001,5.5,10,ESPN,888.7,9
0.75,1,0.8500000000000001,5.5,10,ESPN,908.6,9
0.75,0.5,0.9,5.5,10,ESPN,469.1,9
0.75,0.55,0.9,5.5,10,ESPN,546.7,9
0.75,0.6,0.9,5.5,10,ESPN,544.1,9
0.75,0.65,0.9,5.5,10,ESPN,549.3,9
0.75,0.7,0.9,5.5,10,ESPN,789.7,9
0.75,0.75,0.9,5.5,10,ESPN,798.4,9
0.75,0.8,0.9,5.5,10,ESPN,781.5,9
0.75,0.8500000000000001,0.9,5.5,10,ESPN,845.2,9
0.75,0.9,0.9,5.5,10,ESPN,900.8,9
0.75,0.95,0.9,5.5,10,ESPN,954.2,9
0.75,1,0.9,5.5,10,ESPN,929.2,9
0.75,0.5,0.95,5.5,10,ESPN,504.1,9
0.75,0.55,0.95,5.5,10,ESPN,529.1,9
0.75,0.6,0.95,5.5,10,ESPN,547.8,9
0.75,0.65,0.95,5.5,10,ESPN,589,9
0.75,0.7,0.95,5.5,10,ESPN,730.3,9
0.75,0.75,0.95,5.5,10,ESPN,757.7,9
0.75,0.8,0.95,5.5,10,ESPN,737.9,9
0.75,0.8500000000000001,0.95,5.5,10,ESPN,898.9,9
0.75,0.9,0.95,5.5,10,ESPN,872.4,9
0.75,0.95,0.95,5.5,10,ESPN,926,9
0.75,1,0.95,5.5,10,ESPN,936.6,9
0.75,0.5,1,5.5,10,ESPN,446.7,9
0.75,0.55,1,5.5,10,ESPN,508,9
0.75,0.6,1,5.5,10,ESPN,520.7,9
0.75,0.65,1,5.5,10,ESPN,647.6,9
0.75,0.7,1,5.5,10,ESPN,671.9,9
0.75,0.75,1,5.5,10,ESPN,657.3,9
0.75,0.8,1,5.5,10,ESPN,794.4,9
0.75,0.8500000000000001,1,5.5,10,ESPN,814.9,9
0.75,0.9,1,5.5,10,ESPN,854.5,9
0.75,0.95,1,5.5,10,ESPN,943.7,9
0.75,1,1,5.5,10,ESPN,895.2,9
0.75,0.5,0.5,1.5,100,ESPN,652.9,9
0.75,0.55,0.5,1.5,100,ESPN,625.6,9
0.75,0.6,0.5,1.5,100,ESPN,685.8,9
0.75,0.65,0.5,1.5,100,ESPN,708.1,9
0.75,0.7,0.5,1.5,100,ESPN,709.2,9
0.75,0.75,0.5,1.5,100,ESPN,776.6,9
0.75,0.8,0.5,1.5,100,ESPN,795.7,9
0.75,0.8500000000000001,0.5,1.5,100,ESPN,773.3,9
0.75,0.9,0.5,1.5,100,ESPN,816.2,9
0.75,0.95,0.5,1.5,100,ESPN,839.5,9
0.75,1,0.5,1.5,100,ESPN,858.6,9
0.75,0.5,0.55,1.5,100,ESPN,686.6,9
0.75,0.55,0.55,1.5,100,ESPN,705.1,9
0.75,0.6,0.55,1.5,100,ESPN,726.5,9
0.75,0.65,0.55,1.5,100,ESPN,743,9
0.75,0.7,0.55,1.5,100,ESPN,789.7,9
0.75,0.75,0.55,1.5,100,ESPN,814.8,9
0.75,0.8,0.55,1.5,100,ESPN,813.4,9
0.75,0.8500000000000001,0.55,1.5,100,ESPN,779.1,9
0.75,0.9,0.55,1.5,100,ESPN,844.8,9
0.75,0.95,0.55,1.5,100,ESPN,844.7,9
0.75,1,0.55,1.5,100,ESPN,883.4,9
0.75,0.5,0.6,1.5,100,ESPN,738.7,9
0.75,0.55,0.6,1.5,100,ESPN,769,9
0.75,0.6,0.6,1.5,100,ESPN,771.4,9
0.75,0.65,0.6,1.5,100,ESPN,815.9,9
0.75,0.7,0.6,1.5,100,ESPN,793.2,9
0.75,0.75,0.6,1.5,100,ESPN,842.6,9
0.75,0.8,0.6,1.5,100,ESPN,858.6,9
0.75,0.8500000000000001,0.6,1.5,100,ESPN,894.6,9
0.75,0.9,0.6,1.5,100,ESPN,864.6,9
0.75,0.95,0.6,1.5,100,ESPN,893.1,9
0.75,1,0.6,1.5,100,ESPN,979.4,9
0.75,0.5,0.65,1.5,100,ESPN,720.6,9
0.75,0.55,0.65,1.5,100,ESPN,754.9,9
0.75,0.6,0.65,1.5,100,ESPN,784.3,9
0.75,0.65,0.65,1.5,100,ESPN,788.9,9
0.75,0.7,0.65,1.5,100,ESPN,838,9
0.75,0.75,0.65,1.5,100,ESPN,857.2,9
0.75,0.8,0.65,1.5,100,ESPN,902.6,9
0.75,0.8500000000000001,0.65,1.5,100,ESPN,954,9
0.75,0.9,0.65,1.5,100,ESPN,920.3,9
0.75,0.95,0.65,1.5,100,ESPN,984.5,9
0.75,1,0.65,1.5,100,ESPN,987.8,9
0.75,0.5,0.7,1.5,100,ESPN,784.7,9
0.75,0.55,0.7,1.5,100,ESPN,831.2,9
0.75,0.6,0.7,1.5,100,ESPN,779.8,9
0.75,0.65,0.7,1.5,100,ESPN,846.1,9
0.75,0.7,0.7,1.5,100,ESPN,847.9,9
0.75,0.75,0.7,1.5,100,ESPN,941.9,9
0.75,0.8,0.7,1.5,100,ESPN,892.9,9
0.75,0.8500000000000001,0.7,1.5,100,ESPN,934.9,9
0.75,0.9,0.7,1.5,100,ESPN,974.8,9
0.75,0.95,0.7,1.5,100,ESPN,986.9,9
0.75,1,0.7,1.5,100,ESPN,1020.6,9
0.75,0.5,0.75,1.5,100,ESPN,792.5,9
0.75,0.55,0.75,1.5,100,ESPN,834.4,9
0.75,0.6,0.75,1.5,100,ESPN,881.2,9
0.75,0.65,0.75,1.5,100,ESPN,856.6,9
0.75,0.7,0.75,1.5,100,ESPN,919.8,9
0.75,0.75,0.75,1.5,100,ESPN,914.4,9
0.75,0.8,0.75,1.5,100,ESPN,944.8,9
0.75,0.8500000000000001,0.75,1.5,100,ESPN,966.7,9
0.75,0.9,0.75,1.5,100,ESPN,996.4,9
0.75,0.95,0.75,1.5,100,ESPN,1000.3,9
0.75,1,0.75,1.5,100,ESPN,1058.2,9
0.75,0.5,0.8,1.5,100,ESPN,881.6,9
0.75,0.55,0.8,1.5,100,ESPN,882.4,9
0.75,0.6,0.8,1.5,100,ESPN,941.4,9
0.75,0.65,0.8,1.5,100,ESPN,908.3,9
0.75,0.7,0.8,1.5,100,ESPN,975,9
0.75,0.75,0.8,1.5,100,ESPN,1010.3,9
0.75,0.8,0.8,1.5,100,ESPN,1039.1,9
0.75,0.8500000000000001,0.8,1.5,100,ESPN,1026.3,9
0.75,0.9,0.8,1.5,100,ESPN,1042.7,9
0.75,0.95,0.8,1.5,100,ESPN,1079.4,9
0.75,1,0.8,1.5,100,ESPN,1141.2,9
0.75,0.5,0.8500000000000001,1.5,100,ESPN,915.7,9
0.75,0.55,0.8500000000000001,1.5,100,ESPN,935.4,9
0.75,0.6,0.8500000000000001,1.5,100,ESPN,963.4,9
0.75,0.65,0.8500000000000001,1.5,100,ESPN,952,9
0.75,0.7,0.8500000000000001,1.5,100,ESPN,953.1,9
0.75,0.75,0.8500000000000001,1.5,100,ESPN,1018,9
0.75,0.8,0.8500000000000001,1.5,100,ESPN,1016.5,9
0.75,0.8500000000000001,0.8500000000000001,1.5,100,ESPN,1048.8,9
0.75,0.9,0.8500000000000001,1.5,100,ESPN,1129.3,9
0.75,0.95,0.8500000000000001,1.5,100,ESPN,1075.9,9
0.75,1,0.8500000000000001,1.5,100,ESPN,1118.4,9
0.75,0.5,0.9,1.5,100,ESPN,904.9,9
0.75,0.55,0.9,1.5,100,ESPN,898.5,9
0.75,0.6,0.9,1.5,100,ESPN,967,9
0.75,0.65,0.9,1.5,100,ESPN,964.8,9
0.75,0.7,0.9,1.5,100,ESPN,1002.5,9
0.75,0.75,0.9,1.5,100,ESPN,1032.4,9
0.75,0.8,0.9,1.5,100,ESPN,1084.5,9
0.75,0.8500000000000001,0.9,1.5,100,ESPN,1072.3,9
0.75,0.9,0.9,1.5,100,ESPN,1123.1,9
0.75,0.95,0.9,1.5,100,ESPN,1111.4,9
0.75,1,0.9,1.5,100,ESPN,1163.8,9
0.75,0.5,0.95,1.5,100,ESPN,989.5,9
0.75,0.55,0.95,1.5,100,ESPN,960.8,9
0.75,0.6,0.95,1.5,100,ESPN,1017.9,9
0.75,0.65,0.95,1.5,100,ESPN,955.7,9
0.75,0.7,0.95,1.5,100,ESPN,1054.7,9
0.75,0.75,0.95,1.5,100,ESPN,1064.2,9
0.75,0.8,0.95,1.5,100,ESPN,1069.2,9
0.75,0.8500000000000001,0.95,1.5,100,ESPN,1077.2,9
0.75,0.9,0.95,1.5,100,ESPN,1062.6,9
0.75,0.95,0.95,1.5,100,ESPN,1145.6,9
0.75,1,0.95,1.5,100,ESPN,1135.2,9
0.75,0.5,1,1.5,100,ESPN,958.6,9
0.75,0.55,1,1.5,100,ESPN,919.4,9
0.75,0.6,1,1.5,100,ESPN,992.5,9
0.75,0.65,1,1.5,100,ESPN,986.1,9
0.75,0.7,1,1.5,100,ESPN,1017.8,9
0.75,0.75,1,1.5,100,ESPN,1024.8,9
0.75,0.8,1,1.5,100,ESPN,1079.6,9
0.75,0.8500000000000001,1,1.5,100,ESPN,1095,9
0.75,0.9,1,1.5,100,ESPN,1089.1,9
0.75,0.95,1,1.5,100,ESPN,1099.4,9
0.75,1,1,1.5,100,ESPN,1026.4,9
0.75,0.5,0.5,2.5,100,ESPN,633.7,9
0.75,0.55,0.5,2.5,100,ESPN,712.3,9
0.75,0.6,0.5,2.5,100,ESPN,711.3,9
0.75,0.65,0.5,2.5,100,ESPN,754.4,9
0.75,0.7,0.5,2.5,100,ESPN,753.4,9
0.75,0.75,0.5,2.5,100,ESPN,859.1,9
0.75,0.8,0.5,2.5,100,ESPN,865.7,9
0.75,0.8500000000000001,0.5,2.5,100,ESPN,884.4,9
0.75,0.9,0.5,2.5,100,ESPN,944.6,9
0.75,0.95,0.5,2.5,100,ESPN,941.9,9
0.75,1,0.5,2.5,100,ESPN,968.8,9
0.75,0.5,0.55,2.5,100,ESPN,669.3,9
0.75,0.55,0.55,2.5,100,ESPN,700.9,9
0.75,0.6,0.55,2.5,100,ESPN,765,9
0.75,0.65,0.55,2.5,100,ESPN,763.4,9
0.75,0.7,0.55,2.5,100,ESPN,818.3,9
0.75,0.75,0.55,2.5,100,ESPN,845.1,9
0.75,0.8,0.55,2.5,100,ESPN,940.7,9
0.75,0.8500000000000001,0.55,2.5,100,ESPN,943,9
0.75,0.9,0.55,2.5,100,ESPN,965.9,9
0.75,0.95,0.55,2.5,100,ESPN,1018.9,9
0.75,1,0.55,2.5,100,ESPN,1021.2,9
0.75,0.5,0.6,2.5,100,ESPN,681.7,9
0.75,0.55,0.6,2.5,100,ESPN,764.9,9
0.75,0.6,0.6,2.5,100,ESPN,738.3,9
0.75,0.65,0.6,2.5,100,ESPN,782,9
0.75,0.7,0.6,2.5,100,ESPN,839.8,9
0.75,0.75,0.6,2.5,100,ESPN,874.7,9
0.75,0.8,0.6,2.5,100,ESPN,931.6,9
0.75,0.8500000000000001,0.6,2.5,100,ESPN,959.8,9
0.75,0.9,0.6,2.5,100,ESPN,968.8,9
0.75,0.95,0.6,2.5,100,ESPN,994.5,9
0.75,1,0.6,2.5,100,ESPN,1033.2,9
0.75,0.5,0.65,2.5,100,ESPN,716.9,9
0.75,0.55,0.65,2.5,100,ESPN,720.6,9
0.75,0.6,0.65,2.5,100,ESPN,776.4,9
0.75,0.65,0.65,2.5,100,ESPN,824.8,9
0.75,0.7,0.65,2.5,100,ESPN,827.3,9
0.75,0.75,0.65,2.5,100,ESPN,868,9
