p,qE,qL,q_cutoff,eMaxScore,n,score_method
0.75,0.7,0.6,5.5,165.8578269486593,1000,ESPN
0.75,0.7,0.6,5.5,171.17972386919612,10000,ESPN
0.75,0.75,0.6,5.5,117.60000000000016,1,ESPN
0.75,0.75,0.6,5.5,141.2248766207553,5,ESPN
0.75,0.75,0.6,5.5,147.49571384311895,10,ESPN
0.75,0.75,0.6,5.5,160.15455077943565,100,ESPN
0.75,0.75,0.6,5.5,167.473675797278,1000,ESPN
0.75,0.75,0.6,5.5,172.47914143374433,10000,ESPN
0.75,0.8,0.6,5.5,121.60000000000014,1,ESPN
0.75,0.8,0.6,5.5,144.33207384885964,5,ESPN
0.75,0.8,0.6,5.5,150.1417682856959,10,ESPN
0.75,0.8,0.6,5.5,161.81225647659593,100,ESPN
0.75,0.8,0.6,5.5,168.65119423892764,1000,ESPN
0.75,0.8,0.6,5.5,173.34081054845646,10000,ESPN
0.75,0.8500000000000001,0.6,5.5,125.60000000000012,1,ESPN
0.75,0.8500000000000001,0.6,5.5,147.1991333392049,5,ESPN
0.75,0.8500000000000001,0.6,5.5,152.41220415156434,10,ESPN
0.75,0.8500000000000001,0.6,5.5,162.96112274441018,100,ESPN
0.75,0.8500000000000001,0.6,5.5,169.3014904568059,1000,ESPN
0.75,0.8500000000000001,0.6,5.5,173.67756871354771,10000,ESPN
0.75,0.9,0.6,5.5,129.60000000000008,1,ESPN
0.75,0.9,0.6,5.5,149.71892180348112,5,ESPN
0.75,0.9,0.6,5.5,154.13999217778763,10,ESPN
0.75,0.9,0.6,5.5,163.42980361633442,100,ESPN
0.75,0.9,0.6,5.5,169.24028717699127,1000,ESPN
0.75,0.9,0.6,5.5,173.30386914876306,10000,ESPN
0.75,0.95,0.6,5.5,133.60000000000008,1,ESPN
0.75,0.95,0.6,5.5,151.6007818691646,5,ESPN
0.75,0.95,0.6,5.5,154.8867722743563,10,ESPN
0.75,0.95,0.6,5.5,162.7576937596059,100,ESPN
0.75,0.95,0.6,5.5,167.92218180330505,1000,ESPN
0.75,0.95,0.6,5.5,171.68802727938095,10000,ESPN
0.75,1,0.6,5.5,137.60000000000008,1,ESPN
0.75,1,0.6,5.5,151.13216000000006,5,ESPN
0.75,1,0.6,5.5,151.94911047680003,10,ESPN
0.75,1,0.6,5.5,152.00000000000003,100,ESPN
0.75,1,0.6,5.5,152.00000000000003,1000,ESPN
0.75,1,0.6,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.65,5.5,98.40000000000022,1,ESPN
0.75,0.5,0.65,5.5,123.52311709828754,5,ESPN
0.75,0.5,0.65,5.5,130.7591101493361,10,ESPN
0.75,0.5,0.65,5.5,146.44400707222337,100,ESPN
0.75,0.5,0.65,5.5,155.7858595811892,1000,ESPN
0.75,0.5,0.65,5.5,162.29859257657264,10000,ESPN
0.75,0.55,0.65,5.5,102.40000000000022,1,ESPN
0.75,0.55,0.65,5.5,127.41075654962526,5,ESPN
0.75,0.55,0.65,5.5,134.55634786822867,10,ESPN
0.75,0.55,0.65,5.5,149.8512958290021,100,ESPN
0.75,0.55,0.65,5.5,158.84307415343824,1000,ESPN
0.75,0.55,0.65,5.5,165.0693112100082,10000,ESPN
0.75,0.6,0.65,5.5,106.4000000000002,1,ESPN
0.75,0.6,0.65,5.5,131.15590661586361,5,ESPN
0.75,0.6,0.65,5.5,138.15488425085826,10,ESPN
0.75,0.6,0.65,5.5,152.94842626083505,100,ESPN
0.75,0.6,0.65,5.5,161.55542789656477,1000,ESPN
0.75,0.6,0.65,5.5,167.482622696598,10000,ESPN
0.75,0.65,0.65,5.5,110.40000000000018,1,ESPN
0.75,0.65,0.65,5.5,134.7542941640583,5,ESPN
0.75,0.65,0.65,5.5,141.54677562938386,10,ESPN
0.75,0.65,0.65,5.5,155.7268298049844,100,ESPN
0.75,0.65,0.65,5.5,163.91933860392527,1000,ESPN
0.75,0.65,0.65,5.5,169.53863488966684,10000,ESPN
0.75,0.7,0.65,5.5,114.40000000000016,1,ESPN
0.75,0.7,0.65,5.5,138.19708109753591,5,ESPN
0.75,0.7,0.65,5.5,144.7162918117487,10,ESPN
0.75,0.7,0.65,5.5,158.16809599347704,100,ESPN
0.75,0.7,0.65,5.5,165.9210288880131,1000,ESPN
0.75,0.7,0.65,5.5,171.22699935353643,10000,ESPN
0.75,0.75,0.65,5.5,118.40000000000016,1,ESPN
0.75,0.75,0.65,5.5,141.4684963089495,5,ESPN
0.75,0.75,0.65,5.5,147.63628830713157,10,ESPN
0.75,0.75,0.65,5.5,160.24071668980883,100,ESPN
0.75,0.75,0.65,5.5,167.53312633834162,1000,ESPN
0.75,0.75,0.65,5.5,172.52358000434992,10000,ESPN
0.75,0.8,0.65,5.5,122.40000000000012,1,ESPN
0.75,0.8,0.65,5.5,144.54057223599182,5,ESPN
0.75,0.8,0.65,5.5,150.26066567696628,10,ESPN
0.75,0.8,0.65,5.5,161.89289324092385,100,ESPN
0.75,0.8,0.65,5.5,168.70689059901085,1000,ESPN
0.75,0.8,0.65,5.5,173.38250321275547,10000,ESPN
0.75,0.8500000000000001,0.65,5.5,126.40000000000012,1,ESPN
0.75,0.8500000000000001,0.65,5.5,147.3605533487818,5,ESPN
0.75,0.8500000000000001,0.65,5.5,152.5071345605112,10,ESPN
0.75,0.8500000000000001,0.65,5.5,163.03582066805984,100,ESPN
0.75,0.8500000000000001,0.65,5.5,169.35343362944428,1000,ESPN
0.75,0.8500000000000001,0.65,5.5,173.71663975918656,10000,ESPN
0.75,0.9,0.65,5.5,130.4000000000001,1,ESPN
0.75,0.9,0.65,5.5,149.81589648121573,5,ESPN
0.75,0.9,0.65,5.5,154.20927673635452,10,ESPN
0.75,0.9,0.65,5.5,163.4972996625138,100,ESPN
0.75,0.9,0.65,5.5,169.2885061928788,1000,ESPN
0.75,0.9,0.65,5.5,173.34047775150486,10000,ESPN
0.75,0.95,0.65,5.5,134.4000000000001,1,ESPN
0.75,0.95,0.65,5.5,151.60368129358935,5,ESPN
0.75,0.95,0.65,5.5,154.92675713962117,10,ESPN
0.75,0.95,0.65,5.5,162.8161759708098,100,ESPN
0.75,0.95,0.65,5.5,167.96957689147467,1000,ESPN
0.75,0.95,0.65,5.5,171.72244785945043,10000,ESPN
0.75,1,0.65,5.5,138.40000000000006,1,ESPN
0.75,1,0.65,5.5,150.94571500000004,5,ESPN
0.75,1,0.65,5.5,151.89163600187817,10,ESPN
0.75,1,0.65,5.5,152.00000000000003,100,ESPN
0.75,1,0.65,5.5,152.00000000000003,1000,ESPN
0.75,1,0.65,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.7,5.5,99.20000000000024,1,ESPN
0.75,0.5,0.7,5.5,123.71839423414168,5,ESPN
0.75,0.5,0.7,5.5,130.8456582295149,10,ESPN
0.75,0.5,0.7,5.5,146.49176296728197,100,ESPN
0.75,0.5,0.7,5.5,155.82550222759633,1000,ESPN
0.75,0.5,0.7,5.5,162.3306360720904,10000,ESPN
0.75,0.55,0.7,5.5,103.20000000000022,1,ESPN
0.75,0.55,0.7,5.5,127.60005277526228,5,ESPN
0.75,0.55,0.7,5.5,134.6356480073975,10,ESPN
0.75,0.55,0.7,5.5,149.896557084471,100,ESPN
0.75,0.55,0.7,5.5,158.88077190222813,1000,ESPN
0.75,0.55,0.7,5.5,165.0997089428685,10000,ESPN
0.75,0.6,0.7,5.5,107.2000000000002,1,ESPN
0.75,0.6,0.7,5.5,131.3344839788571,5,ESPN
0.75,0.6,0.7,5.5,138.22413634334495,10,ESPN
0.75,0.6,0.7,5.5,152.9912580716312,100,ESPN
0.75,0.6,0.7,5.5,161.59116174708498,1000,ESPN
0.75,0.6,0.7,5.5,167.51136968850363,10000,ESPN
0.75,0.65,0.7,5.5,111.20000000000016,1,ESPN
0.75,0.65,0.7,5.5,134.9168807902959,5,ESPN
0.75,0.65,0.7,5.5,141.60324167590954,10,ESPN
0.75,0.65,0.7,5.5,155.76733927275967,100,ESPN
0.75,0.65,0.7,5.5,163.95311274093228,1000,ESPN
0.75,0.65,0.7,5.5,169.56574500780954,10000,ESPN
0.75,0.7,0.7,5.5,115.20000000000016,1,ESPN
0.75,0.7,0.7,5.5,138.3375275202034,5,ESPN
0.75,0.7,0.7,5.5,144.75740770297483,10,ESPN
0.75,0.7,0.7,5.5,158.20642569276805,100,ESPN
0.75,0.7,0.7,5.5,165.95286771041054,1000,ESPN
0.75,0.7,0.7,5.5,171.25250752357752,10000,ESPN
0.75,0.75,0.7,5.5,119.20000000000014,1,ESPN
0.75,0.75,0.7,5.5,141.5793184215848,5,ESPN
0.75,0.75,0.7,5.5,147.65988529021044,10,ESPN
0.75,0.75,0.7,5.5,160.27702139736326,100,ESPN
0.75,0.75,0.7,5.5,167.56307231561502,1000,ESPN
0.75,0.75,0.7,5.5,172.54754487644405,10000,ESPN
0.75,0.8,0.7,5.5,123.20000000000012,1,ESPN
0.75,0.8,0.7,5.5,144.61228818099238,5,ESPN
0.75,0.8,0.7,5.5,150.2653568052977,10,ESPN
0.75,0.8,0.7,5.5,161.92726890012824,100,ESPN
0.75,0.8,0.7,5.5,168.7349979308707,1000,ESPN
0.75,0.8,0.7,5.5,173.40500952336893,10000,ESPN
0.75,0.8500000000000001,0.7,5.5,127.2000000000001,1,ESPN
0.75,0.8500000000000001,0.7,5.5,147.38059051250428,5,ESPN
0.75,0.8500000000000001,0.7,5.5,152.49292337526393,10,ESPN
0.75,0.8500000000000001,0.7,5.5,163.06807090101282,100,ESPN
0.75,0.8500000000000001,0.7,5.5,169.37974414904775,1000,ESPN
0.75,0.8500000000000001,0.7,5.5,173.73779856334963,10000,ESPN
0.75,0.9,0.7,5.5,131.2000000000001,1,ESPN
0.75,0.9,0.7,5.5,149.76633022380594,5,ESPN
0.75,0.9,0.7,5.5,154.1782517513197,10,ESPN
0.75,0.9,0.7,5.5,163.5260309704307,100,ESPN
0.75,0.9,0.7,5.5,169.31306259984245,1000,ESPN
0.75,0.9,0.7,5.5,173.3604540733336,10000,ESPN
0.75,0.95,0.7,5.5,135.20000000000007,1,ESPN
0.75,0.95,0.7,5.5,151.45418334515114,5,ESPN
0.75,0.95,0.7,5.5,154.88164347718407,10,ESPN
0.75,0.95,0.7,5.5,162.83799437055424,100,ESPN
0.75,0.95,0.7,5.5,167.99619341355282,1000,ESPN
0.75,0.95,0.7,5.5,171.7418844188352,10000,ESPN
0.75,1,0.7,5.5,139.20000000000005,1,ESPN
0.75,1,0.7,5.5,150.59712000000005,5,ESPN
0.75,1,0.7,5.5,151.77387808320003,10,ESPN
0.75,1,0.7,5.5,152.00000000000003,100,ESPN
0.75,1,0.7,5.5,152.00000000000003,1000,ESPN
0.75,1,0.7,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.75,5.5,100.0000000000002,1,ESPN
0.75,0.5,0.75,5.5,123.79416036037944,5,ESPN
0.75,0.5,0.75,5.5,130.8074842656466,10,ESPN
0.75,0.5,0.75,5.5,146.4654956767479,100,ESPN
0.75,0.5,0.75,5.5,155.82102015977495,1000,ESPN
0.75,0.5,0.75,5.5,162.33176516067664,10000,ESPN
0.75,0.55,0.75,5.5,104.0000000000002,1,ESPN
0.75,0.55,0.75,5.5,127.66889600980838,5,ESPN
0.75,0.55,0.75,5.5,134.58945877156197,10,ESPN
0.75,0.55,0.75,5.5,149.86972384450667,100,ESPN
0.75,0.55,0.75,5.5,158.87601918436025,1000,ESPN
0.75,0.55,0.75,5.5,165.1005558125895,10000,ESPN
0.75,0.6,0.75,5.5,108.0000000000002,1,ESPN
0.75,0.6,0.75,5.5,131.39109940187706,5,ESPN
0.75,0.6,0.75,5.5,138.16702418908116,10,ESPN
0.75,0.6,0.75,5.5,152.96446757090115,100,ESPN
0.75,0.6,0.75,5.5,161.58627751757203,1000,ESPN
0.75,0.6,0.75,5.5,167.51198708353036,10000,ESPN
0.75,0.65,0.75,5.5,112.00000000000016,1,ESPN
0.75,0.65,0.75,5.5,134.95539311987727,5,ESPN
0.75,0.65,0.75,5.5,141.5324266145141,10,ESPN
0.75,0.65,0.75,5.5,155.74122501152894,100,ESPN
0.75,0.65,0.75,5.5,163.94823459135648,1000,ESPN
0.75,0.65,0.75,5.5,169.56618725169903,10000,ESPN
0.75,0.7,0.75,5.5,116.00000000000016,1,ESPN
0.75,0.7,0.75,5.5,138.35113199112885,5,ESPN
0.75,0.7,0.75,5.5,144.67039966109945,10,ESPN
0.75,0.7,0.75,5.5,158.18163390513854,100,ESPN
0.75,0.7,0.75,5.5,165.9481308676287,1000,ESPN
0.75,0.7,0.75,5.5,171.25283406627162,10000,ESPN
0.75,0.75,0.75,5.5,120.00000000000011,1,ESPN
0.75,0.75,0.75,5.5,141.55980892644394,5,ESPN
0.75,0.75,0.75,5.5,147.55478936561474,10,ESPN
0.75,0.75,0.75,5.5,160.25417896071406,100,ESPN
0.75,0.75,0.75,5.5,167.55860996774587,1000,ESPN
0.75,0.75,0.75,5.5,172.5478238854914,10000,ESPN
0.75,0.8,0.75,5.5,124.00000000000011,1,ESPN
0.75,0.8,0.75,5.5,144.54937830011391,5,ESPN
0.75,0.8,0.75,5.5,150.14140466095492,10,ESPN
0.75,0.8,0.75,5.5,161.90689275466687,100,ESPN
0.75,0.8,0.75,5.5,168.73093764377597,1000,ESPN
0.75,0.8,0.75,5.5,173.4053220774138,10000,ESPN
0.75,0.8500000000000001,0.75,5.5,128.0000000000001,1,ESPN
0.75,0.8500000000000001,0.75,5.5,147.26079272457267,5,ESPN
0.75,0.8500000000000001,0.75,5.5,152.35133681434962,10,ESPN
0.75,0.8500000000000001,0.75,5.5,163.05027812217378,100,ESPN
0.75,0.8500000000000001,0.75,5.5,169.37618910912562,1000,ESPN
0.75,0.8500000000000001,0.75,5.5,173.73824526947237,10000,ESPN
0.75,0.9,0.75,5.5,132.00000000000009,1,ESPN
0.75,0.9,0.75,5.5,149.5706028002133,5,ESPN
0.75,0.9,0.75,5.5,154.0233723764823,10,ESPN
0.75,0.9,0.75,5.5,163.5094153997754,100,ESPN
0.75,0.9,0.75,5.5,169.31015977182943,1000,ESPN
0.75,0.9,0.75,5.5,173.36121714891814,10000,ESPN
0.75,0.95,0.75,5.5,136.00000000000006,1,ESPN
0.75,0.95,0.75,5.5,151.1503973831212,5,ESPN
0.75,0.95,0.75,5.5,154.7201558459384,10,ESPN
0.75,0.95,0.75,5.5,162.818212113284,100,ESPN
0.75,0.95,0.75,5.5,167.99915244857198,1000,ESPN
0.75,0.95,0.75,5.5,171.74385144161502,10000,ESPN
0.75,1,0.75,5.5,140.00000000000006,1,ESPN
0.75,1,0.75,5.5,150.07812500000006,5,ESPN
0.75,1,0.75,5.5,151.54946899414065,10,ESPN
0.75,1,0.75,5.5,151.99999999999747,100,ESPN
0.75,1,0.75,5.5,152.00000000000003,1000,ESPN
0.75,1,0.75,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.8,5.5,100.80000000000022,1,ESPN
0.75,0.5,0.8,5.5,123.75140375251824,5,ESPN
0.75,0.5,0.8,5.5,130.63200503902996,10,ESPN
0.75,0.5,0.8,5.5,146.34111603425237,100,ESPN
0.75,0.5,0.8,5.5,155.75928078017068,1000,ESPN
0.75,0.5,0.8,5.5,162.29322818489754,10000,ESPN
0.75,0.55,0.8,5.5,104.8000000000002,1,ESPN
0.75,0.55,0.8,5.5,127.61827189007066,5,ESPN
0.75,0.55,0.8,5.5,134.40473876016875,10,ESPN
0.75,0.55,0.8,5.5,149.74702944062273,100,ESPN
0.75,0.55,0.8,5.5,158.81613650780852,1000,ESPN
0.75,0.55,0.8,5.5,165.06346645359844,10000,ESPN
0.75,0.6,0.8,5.5,108.8000000000002,1,ESPN
0.75,0.6,0.8,5.5,131.32667648865203,5,ESPN
0.75,0.6,0.8,5.5,137.96962965745774,10,ESPN
0.75,0.6,0.8,5.5,152.8448698595849,100,ESPN
0.75,0.6,0.8,5.5,161.52860816339006,1000,ESPN
0.75,0.6,0.8,5.5,167.47647739605628,10000,ESPN
0.75,0.65,0.8,5.5,112.80000000000015,1,ESPN
0.75,0.65,0.8,5.5,134.8706162401228,5,ESPN
0.75,0.65,0.8,5.5,141.31902899467238,10,ESPN
0.75,0.65,0.8,5.5,155.6261627697441,100,ESPN
0.75,0.65,0.8,5.5,163.89310220862805,1000,ESPN
0.75,0.65,0.8,5.5,169.5323685549414,10000,ESPN
0.75,0.7,0.8,5.5,116.80000000000015,1,ESPN
0.75,0.7,0.8,5.5,138.23842949962375,5,ESPN
0.75,0.7,0.8,5.5,144.4379310378922,10,ESPN
0.75,0.7,0.8,5.5,158.07254561601036,100,ESPN
0.75,0.7,0.8,5.5,165.8958276039276,1000,ESPN
0.75,0.7,0.8,5.5,171.22080249991888,10000,ESPN
0.75,0.75,0.8,5.5,120.80000000000014,1,ESPN
0.75,0.75,0.8,5.5,141.41007589019208,5,ESPN
0.75,0.75,0.8,5.5,147.30075322178726,10,ESPN
0.75,0.75,0.8,5.5,160.15245364240758,100,ESPN
0.75,0.75,0.8,5.5,167.50939997093636,1000,ESPN
0.75,0.75,0.8,5.5,172.5176655558325,10000,ESPN
0.75,0.8,0.8,5.5,124.80000000000013,1,ESPN
0.75,0.8,0.8,5.5,144.35122836927178,5,ESPN
0.75,0.8,0.8,5.5,149.86444190497625,10,ESPN
0.75,0.8,0.8,5.5,161.81375363158006,100,ESPN
0.75,0.8,0.8,5.5,168.68505880934396,1000,ESPN
0.75,0.8,0.8,5.5,173.37712007613172,10000,ESPN
0.75,0.8500000000000001,0.8,5.5,128.8000000000001,1,ESPN
0.75,0.8500000000000001,0.8,5.5,146.9993137034052,5,ESPN
0.75,0.8500000000000001,0.8,5.5,152.05217813409797,10,ESPN
0.75,0.8500000000000001,0.8,5.5,162.96643417938054,100,ESPN
0.75,0.8500000000000001,0.8,5.5,169.33385626305318,1000,ESPN
0.75,0.8500000000000001,0.8,5.5,173.71209553939752,10000,ESPN
0.75,0.9,0.8,5.5,132.8000000000001,1,ESPN
0.75,0.9,0.8,5.5,149.22473268192238,5,ESPN
0.75,0.9,0.8,5.5,153.70609743274628,10,ESPN
0.75,0.9,0.8,5.5,163.43380151667955,100,ESPN
0.75,0.9,0.8,5.5,169.27181273165962,1000,ESPN
0.75,0.9,0.8,5.5,173.33733799221827,10000,ESPN
0.75,0.95,0.8,5.5,136.80000000000007,1,ESPN
0.75,0.95,0.8,5.5,150.6844785412706,5,ESPN
0.75,0.95,0.8,5.5,154.39120091192433,10,ESPN
0.75,0.95,0.8,5.5,162.74683040568476,100,ESPN
0.75,0.95,0.8,5.5,167.97216752720306,1000,ESPN
0.75,0.95,0.8,5.5,171.72307660236777,10000,ESPN
0.75,1,0.8,5.5,140.80000000000007,1,ESPN
0.75,1,0.8,5.5,149.37088000000006,5,ESPN
0.75,1,0.8,5.5,151.14100408320004,10,ESPN
0.75,1,0.8,5.5,151.9999999983704,100,ESPN
0.75,1,0.8,5.5,152.00000000000003,1000,ESPN
0.75,1,0.8,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.8500000000000001,5.5,101.60000000000024,1,ESPN
0.75,0.5,0.8500000000000001,5.5,123.58949591441213,5,ESPN
0.75,0.5,0.8500000000000001,5.5,130.2999790208917,10,ESPN
0.75,0.5,0.8500000000000001,5.5,146.06746042437362,100,ESPN
0.75,0.5,0.8500000000000001,5.5,155.6122525394437,1000,ESPN
0.75,0.5,0.8500000000000001,5.5,162.1965236172732,10000,ESPN
0.75,0.55,0.8500000000000001,5.5,105.6000000000002,1,ESPN
0.75,0.55,0.8500000000000001,5.5,127.44752179068642,5,ESPN
0.75,0.55,0.8500000000000001,5.5,134.06159606310794,10,ESPN
0.75,0.55,0.8500000000000001,5.5,149.4776522033656,100,ESPN
0.75,0.55,0.8500000000000001,5.5,158.67404156443905,1000,ESPN
0.75,0.55,0.8500000000000001,5.5,164.9707069307356,10000,ESPN
0.75,0.6,0.8500000000000001,5.5,109.60000000000018,1,ESPN
0.75,0.6,0.8500000000000001,5.5,131.1404270278628,5,ESPN
0.75,0.6,0.8500000000000001,5.5,137.61081321585897,10,ESPN
0.75,0.6,0.8500000000000001,5.5,152.58253023761057,100,ESPN
0.75,0.6,0.8500000000000001,5.5,161.39215224148802,1000,ESPN
0.75,0.6,0.8500000000000001,5.5,167.38792192069394,10000,ESPN
0.75,0.65,0.8500000000000001,5.5,113.60000000000016,1,ESPN
0.75,0.65,0.8500000000000001,5.5,134.66150815352754,5,ESPN
0.75,0.65,0.8500000000000001,5.5,140.93993459890268,10,ESPN
0.75,0.65,0.8500000000000001,5.5,155.3737488106063,100,ESPN
0.75,0.65,0.8500000000000001,5.5,163.76291258047686,1000,ESPN
0.75,0.65,0.8500000000000001,5.5,169.44822235353695,10000,ESPN
0.75,0.7,0.8500000000000001,5.5,117.60000000000016,1,ESPN
0.75,0.7,0.8500000000000001,5.5,137.99795073153692,5,ESPN
0.75,0.7,0.8500000000000001,5.5,144.03396560615226,10,ESPN
0.75,0.7,0.8500000000000001,5.5,157.8330103762418,100,ESPN
0.75,0.7,0.8500000000000001,5.5,165.7724572191845,1000,ESPN
0.75,0.7,0.8500000000000001,5.5,171.14122603481712,10000,ESPN
0.75,0.75,0.8500000000000001,5.5,121.60000000000012,1,ESPN
0.75,0.75,0.8500000000000001,5.5,141.1279595640553,5,ESPN
0.75,0.75,0.8500000000000001,5.5,146.86751965373085,10,ESPN
0.75,0.75,0.8500000000000001,5.5,159.92872174911497,100,ESPN
0.75,0.75,0.8500000000000001,5.5,167.39333622745977,1000,ESPN
0.75,0.75,0.8500000000000001,5.5,172.44278261081826,10000,ESPN
0.75,0.8,0.8500000000000001,5.5,125.60000000000012,1,ESPN
0.75,0.8,0.8500000000000001,5.5,144.01456564164965,5,ESPN
0.75,0.8,0.8500000000000001,5.5,149.39813983949324,10,ESPN
0.75,0.8,0.8500000000000001,5.5,161.60856547531083,100,ESPN
0.75,0.8,0.8500000000000001,5.5,168.5767392421235,1000,ESPN
0.75,0.8,0.8500000000000001,5.5,173.3070297440676,10000,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,129.6000000000001,1,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,146.5910614736258,5,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,151.55032312964903,10,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,162.78196272936754,100,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,169.2337364534029,1000,ESPN
0.75,0.8500000000000001,0.8500000000000001,5.5,173.6469027232341,10000,ESPN
0.75,0.9,0.8500000000000001,5.5,133.60000000000008,1,ESPN
0.75,0.9,0.8500000000000001,5.5,148.72058637307018,5,ESPN
0.75,0.9,0.8500000000000001,5.5,153.16831336691305,10,ESPN
0.75,0.9,0.8500000000000001,5.5,163.27048578923868,100,ESPN
0.75,0.9,0.8500000000000001,5.5,169.18102147167266,1000,ESPN
0.75,0.9,0.8500000000000001,5.5,173.2773224888276,10000,ESPN
0.75,0.95,0.8500000000000001,5.5,137.60000000000008,1,ESPN
0.75,0.95,0.8500000000000001,5.5,150.04294542451385,5,ESPN
0.75,0.95,0.8500000000000001,5.5,153.81638229434398,10,ESPN
0.75,0.95,0.8500000000000001,5.5,162.6040625110524,100,ESPN
0.75,0.95,0.8500000000000001,5.5,167.90114240598038,1000,ESPN
0.75,0.95,0.8500000000000001,5.5,171.6682693055625,10000,ESPN
0.75,1,0.8500000000000001,5.5,141.60000000000005,1,ESPN
0.75,1,0.8500000000000001,5.5,148.44853500000005,5,ESPN
0.75,1,0.8500000000000001,5.5,150.42500462687815,10,ESPN
0.75,1,0.8500000000000001,5.5,151.99999930018615,100,ESPN
0.75,1,0.8500000000000001,5.5,152.00000000000003,1000,ESPN
0.75,1,0.8500000000000001,5.5,152.00000000000003,10000,ESPN
0.75,0.5,0.9,5.5,102.40000000000023,1,ESPN
0.75,0.5,0.9,5.5,123.30624931608337,5,ESPN
0.75,0.5,0.9,5.5,129.78445340869382,10,ESPN
0.75,0.5,0.9,5.5,145.5229777942301,100,ESPN
0.75,0.5,0.9,5.5,155.31039990303947,1000,ESPN
0.75,0.5,0.9,5.5,161.9965401872201,10000,ESPN
0.75,0.55,0.9,5.5,106.4000000000002,1,ESPN
0.75,0.55,0.9,5.5,127.15440151249548,5,ESPN
0.75,0.55,0.9,5.5,133.53219280347773,10,ESPN
0.75,0.55,0.9,5.5,148.9392679056695,100,ESPN
0.75,0.55,0.9,5.5,158.38247079305117,1000,ESPN
0.75,0.55,0.9,5.5,164.77900808764423,10000,ESPN
0.75,0.6,0.9,5.5,110.4000000000002,1,ESPN
0.75,0.6,0.9,5.5,130.8299126715537,5,ESPN
0.75,0.6,0.9,5.5,137.0610191680746,10,ESPN
0.75,0.6,0.9,5.5,152.05535867683935,100,ESPN
0.75,0.6,0.9,5.5,161.11227005605338,1000,ESPN
0.75,0.6,0.9,5.5,167.20501839806477,10000,ESPN
0.75,0.65,0.9,5.5,114.40000000000016,1,ESPN
0.75,0.65,0.9,5.5,134.3252669427655,5,ESPN
0.75,0.65,0.9,5.5,140.36284700966243,10,ESPN
0.75,0.65,0.9,5.5,154.86360007434246,100,ESPN
0.75,0.65,0.9,5.5,163.4959666205228,1000,ESPN
0.75,0.65,0.9,5.5,169.27451176336183,10000,ESPN
0.75,0.7,0.9,5.5,118.40000000000016,1,ESPN
0.75,0.7,0.9,5.5,137.62629813762015,5,ESPN
0.75,0.7,0.9,5.5,143.42211190358876,10,ESPN
0.75,0.7,0.9,5.5,157.34633238345225,100,ESPN
0.75,0.7,0.9,5.5,165.51954470885337,1000,ESPN
0.75,0.7,0.9,5.5,170.97700889170986,10000,ESPN
0.75,0.75,0.9,5.5,122.40000000000012,1,ESPN
0.75,0.75,0.9,5.5,140.70912246949925,5,ESPN
0.75,0.75,0.9,5.5,146.21270101657197,10,ESPN
0.75,0.75,0.9,5.5,159.4724416886045,100,ESPN
0.75,0.75,0.9,5.5,167.15542457232272,1000,ESPN
0.75,0.75,0.9,5.5,172.28827687197457,10000,ESPN
0.75,0.8,0.9,5.5,126.4000000000001,1,ESPN
0.75,0.8,0.9,5.5,143.53357116530563,5,ESPN
0.75,0.8,0.9,5.5,148.69132054097304,10,ESPN
0.75,0.8,0.9,5.5,161.18986439495956,100,ESPN
0.75,0.8,0.9,5.5,168.35472249661913,1000,ESPN
0.75,0.8,0.9,5.5,173.1623929231254,10000,ESPN
0.75,0.8500000000000001,0.9,5.5,130.4000000000001,1,ESPN
0.75,0.8500000000000001,0.9,5.5,146.02784684805198,5,ESPN
0.75,0.8500000000000001,0.9,5.5,150.78153428070848,10,ESPN
0.75,0.8500000000000001,0.9,5.5,162.40795763002964,100,ESPN
0.75,0.8500000000000001,0.9,5.5,169.02866731155592,1000,ESPN
0.75,0.8500000000000001,0.9,5.5,173.5122860968947,10000,ESPN
0.75,0.9,0.9,5.5,134.4000000000001,1,ESPN
0.75,0.9,0.9,5.5,148.04608774057522,5,ESPN
0.75,0.9,0.9,5.5,152.32589437052206,10,ESPN
0.75,0.9,0.9,5.5,162.9477908121218,100,ESPN
0.75,0.9,0.9,5.5,168.99547898442412,1000,ESPN
0.75,0.9,0.9,5.5,173.1530614764558,10000,ESPN
0.75,0.95,0.9,5.5,138.40000000000006,1,ESPN
0.75,0.95,0.9,5.5,149.2069978055526,5,ESPN
0.75,0.95,0.9,5.5,152.87945845220997,10,ESPN
0.75,0.95,0.9,5.5,162.34436519177072,100,ESPN
0.75,0.95,0.9,5.5,167.74792021839465,1000,ESPN
0.75,0.95,0.9,5.5,171.5518180950255,10000,ESPN
0.75,1,0.9,5.5,142.40000000000006,1,ESPN
0.75,1,0.9,5.5,147.27584000000004,5,ESPN
0.75,1,0.9,5.5,149.21057247680005,10,ESPN
