n,k,p,q,r,wp
10,10000,0.75,0.35000000000000003,0.75,1.104403178464608e-6
10,100000,0.75,0.35000000000000003,0.75,1.2489322420705662e-7
10,1000000,0.75,0.35000000000000003,0.75,1.5265804842456987e-8
10,10000000,0.75,0.35000000000000003,0.75,-1.7490209280879299e-10
10,100000000,0.75,0.35000000000000003,0.75,-2.1921734871810372e-8
100,1,0.75,0.35000000000000003,0.75,0.29087834491122855
100,10,0.75,0.35000000000000003,0.75,0.02044173622723788
100,100,0.75,0.35000000000000003,0.75,0.00128683244127802
100,1000,0.75,0.35000000000000003,0.75,1.0732627875464916e-4
100,10000,0.75,0.35000000000000003,0.75,1.0844106754670513e-5
100,100000,0.75,0.35000000000000003,0.75,1.2404435913992984e-6
100,1000000,0.75,0.35000000000000003,0.75,1.5424310118028473e-7
100,10000000,0.75,0.35000000000000003,0.75,1.8214091679347177e-8
100,100000000,0.75,0.35000000000000003,0.75,-1.9378302962280713e-8
1000,1,0.75,0.35000000000000003,0.75,0.5180104731988104
1000,10,0.75,0.35000000000000003,0.75,0.08479577628752855
1000,100,0.75,0.35000000000000003,0.75,0.00846918583025679
1000,1000,0.75,0.35000000000000003,0.75,8.774132059093942e-4
1000,10000,0.75,0.35000000000000003,0.75,9.858973390974855e-5
1000,100000,0.75,0.35000000000000003,0.75,1.1876373317121214e-5
1000,1000000,0.75,0.35000000000000003,0.75,1.51511607782151e-6
1000,10000000,0.75,0.35000000000000003,0.75,2.0046724136246755e-7
1000,100000000,0.75,0.35000000000000003,0.75,5.9623626036398045e-9
10000,1,0.75,0.35000000000000003,0.75,0.7133711771089721
10000,10,0.75,0.35000000000000003,0.75,0.22562250297105413
10000,100,0.75,0.35000000000000003,0.75,0.03779862992071037
10000,1000,0.75,0.35000000000000003,0.75,0.00539124900843945
10000,10000,0.75,0.35000000000000003,0.75,7.406759835839605e-4
10000,100000,0.75,0.35000000000000003,0.75,1.0111929578693336e-4
10000,1000000,0.75,0.35000000000000003,0.75,1.3906103540461956e-5
10000,10000000,0.75,0.35000000000000003,0.75,1.938573157111989e-6
10000,100000000,0.75,0.35000000000000003,0.75,2.536632540683925e-7
100000,1,0.75,0.35000000000000003,0.75,0.8478165478200146
100000,10,0.75,0.35000000000000003,0.75,0.42734960514456566
100000,100,0.75,0.35000000000000003,0.75,0.11594665302994268
100000,1000,0.75,0.35000000000000003,0.75,0.02359350215514755
100000,10000,0.75,0.35000000000000003,0.75,0.00420661135082189
100000,100000,0.75,0.35000000000000003,0.75,6.95183603757088e-4
100000,1000000,0.75,0.35000000000000003,0.75,1.095991031524468e-4
100000,10000000,0.75,0.35000000000000003,0.75,1.6815094821098775e-5
100000,100000000,0.75,0.35000000000000003,0.75,2.52001765821408e-6
1000000,1,0.75,0.35000000000000003,0.75,0.9266514275699618
1000000,10,0.75,0.35000000000000003,0.75,0.6345191105256043
1000000,100,0.75,0.35000000000000003,0.75,0.2592150842444152
1000000,1000,0.75,0.35000000000000003,0.75,0.07466930034350872
1000000,10000,0.75,0.35000000000000003,0.75,0.0176283592572608
1000000,100000,0.75,0.35000000000000003,0.75,0.0036575726803143
1000000,1000000,0.75,0.35000000000000003,0.75,6.903256091158605e-4
1000000,10000000,0.75,0.35000000000000003,0.75,1.2227032631539902e-4
1000000,100000000,0.75,0.35000000000000003,0.75,2.056915016235283e-5
10000000,1,0.75,0.35000000000000003,0.75,0.967490582309166
10000000,10,0.75,0.35000000000000003,0.75,0.7978450336142525
10000000,100,0.75,0.35000000000000003,0.75,0.45036863478216727
10000000,1000,0.75,0.35000000000000003,0.75,0.17825928486029796
10000000,10000,0.75,0.35000000000000003,0.75,0.05550472143486307
10000000,100000,0.75,0.35000000000000003,0.75,0.01462670797351051
10000000,1000000,0.75,0.35000000000000003,0.75,0.0033722874905977
10000000,10000000,0.75,0.35000000000000003,0.75,7.116161413607269e-4
10000000,100000000,0.75,0.35000000000000003,0.75,1.379997730258653e-4
100000000,1,0.75,0.35000000000000003,0.75,0.986616684665478
100000000,10,0.75,0.35000000000000003,0.75,0.9018560445136043
100000000,100,0.75,0.35000000000000003,0.75,0.6446043403726491
100000000,1000,0.75,0.35000000000000003,0.75,0.3360271960720762
100000000,10000,0.75,0.35000000000000003,0.75,0.13578671416751795
100000000,100000,0.75,0.35000000000000003,0.75,0.04523459560416187
100000000,1000000,0.75,0.35000000000000003,0.75,0.01280948167885809
100000000,10000000,0.75,0.35000000000000003,0.75,0.00327343122249479
100000000,100000000,0.75,0.35000000000000003,0.75,7.417310345250172e-4
1,1,0.75,0.4,0.75,0.03368383583146117
1,10,0.75,0.4,0.75,7.643782076155459e-4
1,100,0.75,0.4,0.75,3.729533212393221e-5
1,1000,0.75,0.4,0.75,2.927329157409453e-6
1,10000,0.75,0.4,0.75,2.914460325298407e-7
1,100000,0.75,0.4,0.75,3.3202122717845846e-8
1,1000000,0.75,0.4,0.75,3.9057561629363136e-9
1,10000000,0.75,0.4,0.75,-1.6765862032031011e-9
1,100000000,0.75,0.4,0.75,-2.212973315707245e-8
10,1,0.75,0.4,0.75,0.1711203907504032
10,10,0.75,0.4,0.75,0.00695814086480983
10,100,0.75,0.4,0.75,3.664302765489236e-4
10,1000,0.75,0.4,0.75,2.9146571413507516e-5
10,10000,0.75,0.4,0.75,2.910959430613147e-6
10,100000,0.75,0.4,0.75,3.321018338109383e-7
10,1000000,0.75,0.4,0.75,4.105140671839536e-8
10,10000000,0.75,0.4,0.75,3.217965782731369e-9
10,100000000,0.75,0.4,0.75,-2.1457191357043826e-8
100,1,0.75,0.4,0.75,0.4281106334652812
100,10,0.75,0.4,0.75,0.04566878680979491
100,100,0.75,0.4,0.75,0.00326083798926091
100,1000,0.75,0.4,0.75,2.8148321759546846e-4
100,10000,0.75,0.4,0.75,2.879762622076676e-5
100,100000,0.75,0.4,0.75,3.3100000266239604e-6
100,1000000,0.75,0.4,0.75,4.120702640220131e-7
100,10000000,0.75,0.4,0.75,5.2145094020517035e-8
100,100000000,0.75,0.4,0.75,-1.4732581155030289e-8
1000,1,0.75,0.4,0.75,0.6782420500251282
1000,10,0.75,0.4,0.75,0.17424251652849543
1000,100,0.75,0.4,0.75,0.02154234061895321
1000,1000,0.75,0.4,0.75,0.00237141065324852
1000,10000,0.75,0.4,0.75,2.691686121094605e-4
1000,100000,0.75,0.4,0.75,3.2275311356633196e-5
1000,1000000,0.75,0.4,0.75,4.085769158224117e-6
1000,10000000,0.75,0.4,0.75,5.397559573738775e-7
1000,100000000,0.75,0.4,0.75,5.2436994191218396e-8
10000,1,0.75,0.4,0.75,0.8459610918805582
10000,10,0.75,0.4,0.75,0.40277354028201307
10000,100,0.75,0.4,0.75,0.09130933013002972
10000,1000,0.75,0.4,0.75,0.01477994434030671
10000,10000,0.75,0.4,0.75,0.00210822689878564
10000,100000,0.75,0.4,0.75,2.8711360851907397e-4
10000,1000000,0.75,0.4,0.75,3.8799724436877625e-5
10000,10000000,0.75,0.4,0.75,5.303995863403799e-6
10000,100000000,0.75,0.4,0.75,7.181895435026675e-7
100000,1,0.75,0.4,0.75,0.9351318351684346
100000,10,0.75,0.4,0.75,0.6491984514363274
100000,100,0.75,0.4,0.75,0.24994638593137408
100000,1000,0.75,0.4,0.75,0.0623323411705694
100000,10000,0.75,0.4,0.75,0.01219458058984879
100000,100000,0.75,0.4,0.75,0.00207235888285839
100000,1000000,0.75,0.4,0.75,3.2402236805639806e-4
100000,10000000,0.75,0.4,0.75,4.840485320223298e-5
100000,100000000,0.75,0.4,0.75,7.07068083161122e-6
1000000,1,0.75,0.4,0.75,0.9754013407388072
1000000,10,0.75,0.4,0.75,0.830823375337326
1000000,100,0.75,0.4,0.75,0.4782110755799616
1000000,1000,0.75,0.4,0.75,0.1792500399909831
1000000,10000,0.75,0.4,0.75,0.04957168675786383
1000000,100000,0.75,0.4,0.75,0.01109494211673467
1000000,1000000,0.75,0.4,0.75,0.00215228330051131
1000000,10000000,0.75,0.4,0.75,3.76101014968544e-4
1000000,100000000,0.75,0.4,0.75,6.141734421816203e-5
10000000,1,0.75,0.4,0.75,0.991458721042355
10000000,10,0.75,0.4,0.75,0.9310528713812628
10000000,100,0.75,0.4,0.75,0.7017106005224287
10000000,1000,0.75,0.4,0.75,0.3716505286235272
10000000,10000,0.75,0.4,0.75,0.14329884721932795
10000000,100000,0.75,0.4,0.75,0.04301436512432544
10000000,1000000,0.75,0.4,0.75,0.01071388700648889
10000000,10000000,0.75,0.4,0.75,0.00230012626655817
10000000,100000000,0.75,0.4,0.75,4.432638873324013e-4
100000000,1,0.75,0.4,0.75,0.9972513817429078
100000000,10,0.75,0.4,0.75,0.9755164174935892
100000000,100,0.75,0.4,0.75,0.8594185351697777
100000000,1000,0.75,0.4,0.75,0.5942646097120223
100000000,10000,0.75,0.4,0.75,0.307270160894206
100000000,100000,0.75,0.4,0.75,0.12281063630262756
100000000,1000000,0.75,0.4,0.75,0.03956445543075893
100000000,10000000,0.75,0.4,0.75,0.01067640355716703
100000000,100000000,0.75,0.4,0.75,0.00251661080909171
1,1,0.75,0.45,0.75,0.05646737408645097
1,10,0.75,0.45,0.75,0.00169889998229644
1,100,0.75,0.45,0.75,9.135653240810448e-5
1,1000,0.75,0.45,0.75,7.476485541668687e-6
1,10000,0.75,0.45,0.75,7.592095730979409e-7
1,100000,0.75,0.45,0.75,8.721218835994193e-8
1,1000000,0.75,0.45,0.75,1.0619801815714425e-8
1,10000000,0.75,0.45,0.75,-7.990079708974918e-10
1,100000000,0.75,0.45,0.75,-2.2010872680056082e-8
10,1,0.75,0.45,0.75,0.2639112936993221
10,10,0.75,0.45,0.75,0.01537025225557608
10,100,0.75,0.45,0.75,8.994826607721107e-4
10,1000,0.75,0.45,0.75,7.452919827588556e-5
10,10000,0.75,0.45,0.75,7.5865454612911165e-6
10,100000,0.75,0.45,0.75,8.721621391760692e-7
10,1000000,0.75,0.45,0.75,1.0819128148931156e-7
10,10000000,0.75,0.45,0.75,1.1993759208017709e-8
10,100000000,0.75,0.45,0.75,-2.026858592074632e-8
100,1,0.75,0.45,0.75,0.5785751935945952
100,10,0.75,0.45,0.75,0.09598694362033489
100,100,0.75,0.45,0.75,0.00804450973853321
100,1000,0.75,0.45,0.75,7.252030669026022e-4
100,10000,0.75,0.45,0.75,7.534377339712961e-5
100,100000,0.75,0.45,0.75,8.706282242809671e-6
100,1000000,0.75,0.45,0.75,1.083402644042053e-6
100,10000000,0.75,0.45,0.75,1.3990382641271284e-7
100,100000000,0.75,0.45,0.75,-2.8463618129137558e-9
1000,1,0.75,0.45,0.75,0.8125131850775986
1000,10,0.75,0.45,0.75,0.3201355427668795
1000,100,0.75,0.45,0.75,0.05188212610585496
1000,1000,0.75,0.45,0.75,0.00620877963186694
1000,10000,0.75,0.45,0.75,7.164805166743893e-4
1000,100000,0.75,0.45,0.75,8.575441591918143e-5
1000,1000000,0.75,0.45,0.75,1.0789107671715923e-5
1000,10000000,0.75,0.45,0.75,1.4173065920886074e-6
1000,100000000,0.75,0.45,0.75,1.713123962687746e-7
10000,1,0.75,0.45,0.75,0.9303907499252468
10000,10,0.75,0.45,0.75,0.6160307319076656
10000,100,0.75,0.45,0.75,0.1988588375194704
10000,1000,0.75,0.45,0.75,0.03823564685000047
10000,10000,0.75,0.45,0.75,0.00576125647637226
10000,100000,0.75,0.45,0.75,7.861559131087104e-4
10000,1000000,0.75,0.45,0.75,1.0460815766066832e-4
10000,10000000,0.75,0.45,0.75,1.405189685477204e-5
10000,100000000,0.75,0.45,0.75,1.9071549327565052e-6
100000,1,0.75,0.45,0.75,0.977432539230975
100000,10,0.75,0.45,0.75,0.8356833658162622
100000,100,0.75,0.45,0.75,0.4590646002022106
100000,1000,0.75,0.45,0.75,0.14851318227448973
100000,10000,0.75,0.45,0.75,0.03310413278158686
100000,100000,0.75,0.45,0.75,0.00586917061023994
100000,1000000,0.75,0.45,0.75,9.121492275256936e-4
100000,10000000,0.75,0.45,0.75,1.3277914609766128e-4
100000,100000000,0.75,0.45,0.75,1.8871905362982663e-5
1000000,1,0.75,0.45,0.75,0.9934219378512744
1000000,10,0.75,0.45,0.75,0.9436888178146278
1000000,100,0.75,0.45,0.75,0.722578224368085
1000000,1000,0.75,0.45,0.75,0.36705759051905307
1000000,10000,0.75,0.45,0.75,0.12498855984790214
1000000,100000,0.75,0.45,0.75,0.03128365193093341
1000000,1000000,0.75,0.45,0.75,0.00628635269327027
1000000,10000000,0.75,0.45,0.75,0.00108941974033216
1000000,100000000,0.75,0.45,0.75,1.720278051269286e-4
10000000,1,0.75,0.45,0.75,0.9982444123159928
10000000,10,0.75,0.45,0.75,0.9836280438466144
10000000,100,0.75,0.45,0.75,0.8905040521946578
10000000,1000,0.75,0.45,0.75,0.6298547603210125
10000000,10000,0.75,0.45,0.75,0.31460123177398414
10000000,100000,0.75,0.45,0.75,0.11296354195965974
10000000,1000000,0.75,0.45,0.75,0.03110771501656095
10000000,10000000,0.75,0.45,0.75,0.00693071819039448
10000000,100000000,0.75,0.45,0.75,0.00131819155440315
100000000,1,0.75,0.45,0.75,0.9995649452445952
100000000,10,0.75,0.45,0.75,0.9957777148586872
100000000,100,0.75,0.45,0.75,0.965753521359838
100000000,1000,0.75,0.45,0.75,0.8330785800098455
100000000,10000,0.75,0.45,0.75,0.5620137710716513
100000000,100000,0.75,0.45,0.75,0.28295743496180314
100000000,1000000,0.75,0.45,0.75,0.10756952843087364
100000000,10000000,0.75,0.45,0.75,0.03185879308075856
100000000,100000000,0.75,0.45,0.75,0.00773773363150875
1,1,0.75,0.5,0.75,0.09126654476689722
1,10,0.75,0.5,0.75,0.00369098860658945
1,100,0.75,0.5,0.75,2.2085952703954e-4
1,1000,0.75,0.5,0.75,1.8903662831970536e-5
1,10000,0.75,0.5,0.75,1.957834765531352e-6
1,100000,0.75,0.5,0.75,2.2633648311121138e-7
1,1000000,0.75,0.5,0.75,2.7845234895629293e-8
1,10000000,0.75,0.5,0.75,1.4291862138193776e-9
1,100000000,0.75,0.5,0.75,-2.1713597364581005e-8
10,1,0.75,0.5,0.75,0.3815534509004246
10,10,0.75,0.5,0.75,0.03283271939160237
10,100,0.75,0.5,0.75,0.0021746864097597
10,1000,0.75,0.5,0.75,1.885407082738988e-4
10,10000,0.75,0.5,0.75,1.9568345268949905e-5
10,100000,0.75,0.5,0.75,2.263321648654504e-6
10,1000000,0.75,0.5,0.75,2.8044417066386274e-7
10,10000000,0.75,0.5,0.75,3.4275686733309385e-8
10,100000000,0.75,0.5,0.75,-1.7295830989638716e-8
100,1,0.75,0.5,0.75,0.7212702341381854
100,10,0.75,0.5,0.75,0.1873568674892775
100,100,0.75,0.5,0.75,0.01932437847092272
100,1000,0.75,0.5,0.75,0.00184089073965376
100,10000,0.75,0.5,0.75,1.9471539401794136e-4
100,100000,0.75,0.5,0.75,2.2609381285620955e-5
100,1000000,0.75,0.5,0.75,2.8057842703654856e-6
100,10000000,0.75,0.5,0.75,3.627217773916058e-7
100,100000000,0.75,0.5,0.75,2.6881255887900582e-8
1000,1,0.75,0.5,0.75,0.9059419613234708
1000,10,0.75,0.5,0.75,0.51600473974786365
1000,100,0.75,0.5,0.75,0.11721942738638036
1000,1000,0.75,0.5,0.75,0.01579811973578693
1000,10000,0.75,0.5,0.75,0.00186991315492968
1000,100000,0.75,0.5,0.75,2.238914217222998e-4
1000,1000000,0.75,0.5,0.75,2.7996271092622926e-5
1000,10000000,0.75,0.5,0.75,3.6453111449397113e-6
1000,100000000,0.75,0.5,0.75,4.685947038174376e-7
10000,1,0.75,0.5,0.75,0.97371355094718115
10000,10,0.75,0.5,0.75,0.8065342564427284
10000,100,0.75,0.5,0.75,0.3808223092283428
10000,1000,0.75,0.5,0.75,0.09279835922974113
10000,10000,0.75,0.5,0.75,0.01519825641154915
10000,1000,0.75,0.5,0.75,0.09279835922974113
10000,10000,0.75,0.5,0.75,0.01519825641154915
10000,100000,0.75,0.5,0.75,0.00209270918516923
10000,1000000,0.75,0.5,0.75,2.7470626153180966e-4
10000,10000000,0.75,0.5,0.75,3.629827526108187e-5
10000,100000000,0.75,0.5,0.75,4.880153694930556e-6
100000,1,0.75,0.5,0.75,0.993571845474021
100000,10,0.75,0.5,0.75,0.943280725504523
100000,100,0.75,0.5,0.75,0.7011696919144579
100000,1000,0.75,0.5,0.75,0.3121109197483489
100000,10000,0.75,0.5,0.75,0.08384723482753065
100000,100000,0.75,0.5,0.75,0.01589907645221233
100000,1000000,0.75,0.5,0.75,0.00247004502989456
100000,10000000,0.75,0.5,0.75,3.5064762321257437e-4
100000,100000000,0.75,0.5,0.75,4.852466058014038e-5
1000000,1,0.75,0.5,0.75,0.9985800770931906
1000000,10,0.75,0.5,0.75,0.9864398446899624
1000000,100,0.75,0.5,0.75,0.900140671572497
1000000,1000,0.75,0.5,0.75,0.6217735592163247
1000000,10000,0.75,0.5,0.75,0.27744765142661576
1000000,100000,0.75,0.5,0.75,0.08152910313267836
1000000,1000000,0.75,0.5,0.75,0.01740121600340238
1000000,10000000,0.75,0.5,0.75,0.00299940845363655
1000000,100000000,0.75,0.5,0.75,4.57831165663225e-4
10000000,1,0.75,0.5,0.75,0.999713291443156
10000000,10,0.75,0.5,0.75,0.9971767838096248
10000000,100,0.75,0.5,0.75,0.9750495446656284
10000000,1000,0.75,0.5,0.75,0.8554924406692174
10000000,10000,0.75,0.5,0.75,0.569188681814824
10000000,100000,0.75,0.5,0.75,0.2600528423765114
10000000,1000000,0.75,0.5,0.75,0.08269240218508933
10000000,10000000,0.75,0.5,0.75,0.01951324880402805
10000000,100000000,0.75,0.5,0.75,0.00369177945000587
100000000,1,0.75,0.5,0.75,0.9999447510984388
100000000,10,0.75,0.5,0.75,0.9994502865696476
100000000,100,0.75,0.5,0.75,0.9947460536045865
100000000,1000,0.75,0.5,0.75,0.9597555137984948
100000000,10000,0.75,0.5,0.75,0.8165593087709594
100000000,100000,0.75,0.5,0.75,0.5362027463165588
100000000,1000000,0.75,0.5,0.75,0.25308036558415725
100000000,10000000,0.75,0.5,0.75,0.08626729376173625
100000000,100000000,0.75,0.5,0.75,0.02218846771741411
1,1,0.75,0.55,0.75,0.141955161182045
1,10,0.75,0.55,0.75,0.0078229796560949
1,100,0.75,0.55,0.75,5.268981299814124e-4
1,1000,0.75,0.55,0.75,4.734741603096282e-5
1,10000,0.75,0.55,0.75,5.001444855157189e-6
1,100000,0.75,0.55,0.75,5.80612643963363e-7
1,1000000,0.75,0.55,0.75,7.136636137605734e-8
1,10000000,0.75,0.55,0.75,6.974238964119195e-9
1,100000000,0.75,0.55,0.75,-2.0988712545744193e-8
10,1,0.75,0.55,0.75,0.515895906481241
10,10,0.75,0.55,0.75,0.06735877767621512
10,100,0.75,0.55,0.75,0.00517682343853209
10,1000,0.75,0.55,0.75,4.7226748022421994e-4
10,10000,0.75,0.55,0.75,4.999339694911065e-5
10,100000,0.75,0.55,0.75,5.805891977628264e-6
10,1000000,0.75,0.55,0.75,7.156521192319687e-7
10,10000000,0.75,0.55,0.75,8.972616538649447e-8
10,100000000,0.75,0.55,0.75,-1.0046982801270588e-8
100,1,0.75,0.55,0.75,0.836757250729845
100,10,0.75,0.55,0.75,0.33257651466909055
100,100,0.75,0.55,0.75,0.04500996746939845
100,1000,0.75,0.55,0.75,0.00461098038359442
100,10000,0.75,0.55,0.75,4.978665439473451e-4
100,100000,0.75,0.55,0.75,5.801589278353614e-5
100,1000000,0.75,0.55,0.75,7.157530939827517e-6
100,10000000,0.75,0.55,0.75,9.172216306474468e-7
100,100000000,0.75,0.55,0.75,9.936971101520697e-8
1000,1,0.75,0.55,0.75,0.9595120449672258
1000,10,0.75,0.55,0.75,0.7188498745720899
1000,100,0.75,0.55,0.75,0.24296501263814196
1000,1000,0.75,0.55,0.75,0.03899923634036317
1000,10000,0.75,0.55,0.75,0.00480021732129687
1000,100000,0.75,0.55,0.75,5.760154738361223e-4
1000,1000000,0.75,0.55,0.75,7.147954745845286e-5
1000,10000000,0.75,0.55,0.75,9.189803212072968e-6
1000,100000000,0.75,0.55,0.75,1.1934763995968822e-6
10000,1,0.75,0.55,0.75,0.9916265334749838
10000,10,0.75,0.55,0.75,0.9258854205607044
10000,100,0.75,0.55,0.75,0.6185294133402144
10000,1000,0.75,0.55,0.75,0.20721370196401556
10000,10000,0.75,0.55,0.75,0.03869880735863873
10000,100000,0.75,0.55,0.75,0.00544143464206048
10000,1000000,0.75,0.55,0.75,7.058522341822915e-4
10000,10000000,0.75,0.55,0.75,9.168447267515756e-5
10000,100000000,0.75,0.55,0.75,1.2128560593849258e-5
100000,1,0.75,0.55,0.75,0.9984690112157326
100000,10,0.75,0.55,0.75,0.9852244605642392
100000,100,0.75,0.55,0.75,0.8860511900846619
100000,1000,0.75,0.55,0.75,0.5555711510742025
100000,10000,0.75,0.55,0.75,0.19465985683653175
100000,100000,0.75,0.55,0.75,0.04122840222632473
100000,1000000,0.75,0.55,0.75,0.00647215788421928
100000,10000000,0.75,0.55,0.75,8.971339337316975e-4
100000,100000000,0.75,0.55,0.75,1.2091416781556674e-4
1000000,1,0.75,0.55,0.75,0.999744640884616
1000000,10,0.75,0.55,0.75,0.9974701819128634
1000000,100,0.75,0.55,0.75,0.976686019818211
1000000,1000,0.75,0.55,0.75,0.8496929899019576
1000000,10000,0.75,0.55,0.75,0.5207369427305018
1000000,100000,0.75,0.55,0.75,0.19336635085059384
1000000,1000000,0.75,0.55,0.75,0.0456362957722839
1000000,10000000,0.75,0.55,0.75,0.00790476267102158
1000000,100000000,0.75,0.55,0.75,0.00116640381207866
10000000,1,0.75,0.55,0.75,0.9999603111999812
10000000,10,0.75,0.55,0.75,0.9996040155380662
10000000,100,0.75,0.55,0.75,0.9961251670444672
10000000,1000,0.75,0.55,0.75,0.96694273262545
10000000,10000,0.75,0.55,0.75,0.8215897778633542
10000000,100000,0.75,0.55,0.75,0.5035863411769539
10000000,1000000,0.75,0.55,0.75,0.19850510756723536
10000000,10000000,0.75,0.55,0.75,0.05155786787871608
10000000,100000000,0.75,0.55,0.75,0.00978211314122712
100000000,1,0.75,0.55,0.75,0.9999941864268832
100000000,10,0.75,0.55,0.75,0.9999418956736308
100000000,100,0.75,0.55,0.75,0.9994220364619258
100000000,1000,0.75,0.55,0.75,0.9944832406874606
100000000,10000,0.75,0.55,0.75,0.9575531166542322
100000000,100000,0.75,0.55,0.75,0.8027938917902739
100000000,1000000,0.75,0.55,0.75,0.4981192162724871
100000000,10000000,0.75,0.55,0.75,0.2078675375555223
100000000,100000000,0.75,0.55,0.75,0.05883708740921156
1,1,0.75,0.6000000000000001,0.75,0.21202957483350948
1,10,0.75,0.6000000000000001,0.75,0.01613293659350068
1,100,0.75,0.6000000000000001,0.75,0.00124001393253936
1,1000,0.75,0.6000000000000001,0.75,1.1755807267610496e-4
1,10000,0.75,0.6000000000000001,0.75,1.2666099985736425e-5
1,100000,0.75,0.6000000000000001,0.75,1.472587577433515e-6
1,1000000,0.75,0.6000000000000001,0.75,1.7954952502563517e-7
1,10000000,0.75,0.6000000000000001,0.75,2.046836045099809e-8
1,100000000,0.75,0.6000000000000001,0.75,-1.9271867213177533e-8
10,1,0.75,0.6000000000000001,0.75,0.6521404733128869
10,10,0.75,0.6000000000000001,0.75,0.13116010644198184
10,100,0.75,0.6000000000000001,0.75,0.01211509188122661
10,1000,0.75,0.6000000000000001,0.75,0.00117211085948831
10,10000,0.75,0.6000000000000001,0.75,1.2660766532557322e-4
10,100000,0.75,0.6000000000000001,0.75,1.4725131126436253e-5
10,1000000,0.75,0.6000000000000001,0.75,1.797475429277107e-6
10,10000000,0.75,0.6000000000000001,0.75,2.2466724924896653e-7
10,100000000,0.75,0.6000000000000001,0.75,7.121468303949996e-9
100,1,0.75,0.6000000000000001,0.75,0.9157377839146617
100,10,0.75,0.6000000000000001,0.75,0.5231710494063356
